replicon	hit_id	gene_name	hit_pos	model_fqn	sys_id	sys_loci	locus_num	sys_wholeness	sys_score	sys_occ	hit_gene_ref	hit_status	hit_seq_len	hit_i_eval	hit_score	hit_profile_cov	hit_seq_cov	hit_begin_match	hit_end_match	counterpart	used_in	type	subtype	activity
PQ632788	PQ632788_68	klca	68	defense-finder-models/ADF/Anti_RM/ardb_klca_acric11	PQ632788_ardb_klca_acric11_1	1	1	1.0	0.8	1	ardb	mandatory	138	1.2e-49	160.3	0.822	0.978	3	137			Anti_RM	ardb_klca_acric11	Antidefense
PQ656807	PQ656807_137	narp1_namat	137	defense-finder-models/ADF/NADP/NARP1	PQ656807_NARP1_1	1	1	1.0	2.0	1	narp1_namat	mandatory	563	8.9e-208	684.3	0.987	0.993	2	560			NADP	NARP1	Antidefense
PQ656807	PQ656807_139	narp1_adps	139	defense-finder-models/ADF/NADP/NARP1	PQ656807_NARP1_1	1	1	1.0	2.0	1	narp1_adps	mandatory	289	5.1e-88	288.4	0.858	0.91	21	283			NADP	NARP1	Antidefense
PQ741806	PQ741806_177	tad1	177	defense-finder-models/ADF/Anti_Thoeris/tad1	PQ741806_tad1_1	1	1	1.0	1.0	1	tad1	mandatory	231	3.3e-21	70.1	0.835	0.468	120	227			Anti_Thoeris	tad1	Antidefense
PQ758385	PQ758385_175	tad1	175	defense-finder-models/ADF/Anti_Thoeris/tad1	PQ758385_tad1_1	1	1	1.0	1.0	1	tad1	mandatory	231	3.3e-21	70.1	0.835	0.468	120	227			Anti_Thoeris	tad1	Antidefense
PQ758386	PQ758386_175	tad1	175	defense-finder-models/ADF/Anti_Thoeris/tad1	PQ758386_tad1_1	1	1	1.0	1.0	1	tad1	mandatory	231	3.3e-21	70.1	0.835	0.468	120	227			Anti_Thoeris	tad1	Antidefense
PQ758387	PQ758387_138	narp1_namat	138	defense-finder-models/ADF/NADP/NARP1	PQ758387_NARP1_1	1	1	1.0	2.0	1	narp1_namat	mandatory	563	1.7e-207	683.4	0.987	0.993	2	560			NADP	NARP1	Antidefense
PQ758387	PQ758387_140	narp1_adps	140	defense-finder-models/ADF/NADP/NARP1	PQ758387_NARP1_1	1	1	1.0	2.0	1	narp1_adps	mandatory	289	5.1e-88	288.4	0.858	0.91	21	283			NADP	NARP1	Antidefense
PQ758392	PQ758392_5	acrif1	5	defense-finder-models/ADF/Anti_CRISPR/acrif1	PQ758392_acrif1_2	1	1	0.143	1.5	1	acrif1	mandatory	79	2.5e-51	163.6	1.0	0.987	1	78			Anti_CRISPR	acrif1	Antidefense
PQ758392	PQ758392_6	aca1	6	defense-finder-models/ADF/Anti_CRISPR/acrif1	PQ758392_acrif1_2	1	1	0.143	1.5	1	aca1	accessory	75	8.9e-40	126.7	0.958	0.92	3	71		PQ758392_Aca_alone_1	Anti_CRISPR	acrif1	Antidefense
PQ788408	PQ788408_25	aca1	25	defense-finder-models/ADF/Anti_CRISPR/acric3	PQ788408_acric3_3	1	1	0.143	1.5	1	aca1	accessory	73	2.1e-40	129.1	0.972	0.959	1	70		PQ788408_Aca_alone_1,PQ788408_acric4_4	Anti_CRISPR	acric3	Antidefense
PQ788408	PQ788408_25	aca1	25	defense-finder-models/ADF/Anti_CRISPR/acric4	PQ788408_acric4_4	1	1	0.143	1.5	1	aca1	accessory	73	2.1e-40	129.1	0.972	0.959	1	70		PQ788408_Aca_alone_1,PQ788408_acric3_3	Anti_CRISPR	acric4	Antidefense
PQ788408	PQ788408_26	acric4	26	defense-finder-models/ADF/Anti_CRISPR/acric4	PQ788408_acric4_4	1	1	0.143	1.5	1	acric4	mandatory	59	3.4999999999999996e-43	137.6	1.0	0.983	1	58			Anti_CRISPR	acric4	Antidefense
PQ788408	PQ788408_27	acric3	27	defense-finder-models/ADF/Anti_CRISPR/acric3	PQ788408_acric3_3	1	1	0.143	1.5	1	acric3	mandatory	101	8.6e-54	172.1	1.0	0.99	1	100			Anti_CRISPR	acric3	Antidefense
PQ788408	PQ788408_62	adnd_p0020	62	defense-finder-models/ADF/Anti_Dnd/Adnd_p0020_p0021	PQ788408_Adnd_p0020_p0021_2	1	1	0.5	1.0	1	adnd_p0020	mandatory	270	3.8e-70	229.2	0.893	0.844	2	229			Anti_Dnd	Adnd_p0020_p0021	Antidefense
PQ859844	PQ859844_143	narp1_namat	143	defense-finder-models/ADF/NADP/NARP1	PQ859844_NARP1_1	1	1	1.0	2.0	1	narp1_namat	mandatory	563	2.5999999999999997e-208	686.1	0.987	0.993	2	560			NADP	NARP1	Antidefense
PQ859844	PQ859844_145	narp1_adps	145	defense-finder-models/ADF/NADP/NARP1	PQ859844_NARP1_1	1	1	1.0	2.0	1	narp1_adps	mandatory	289	2.4e-88	289.4	0.858	0.91	21	283			NADP	NARP1	Antidefense
PV029745.1	PV029745.1_111	narp1_namat	111	defense-finder-models/ADF/NADP/NARP1	PV029745.1_NARP1_1	1	1	1.0	2.0	1	narp1_namat	mandatory	589	1.8e-202	668.0	0.989	0.992	4	587			NADP	NARP1	Antidefense
PV029745.1	PV029745.1_112	narp1_adps	112	defense-finder-models/ADF/NADP/NARP1	PV029745.1_NARP1_1	1	1	1.0	2.0	1	narp1_adps	mandatory	296	3.2e-89	293.5	0.851	0.916	5	275			NADP	NARP1	Antidefense
PV029745.1	PV029745.1_172	tad1	172	defense-finder-models/ADF/Anti_Thoeris/tad1	PV029745.1_tad1_2	1	1	1.0	1.0	1	tad1	mandatory	194	3.8e-21	70.0	0.669	0.418	111	191			Anti_Thoeris	tad1	Antidefense
PV031332	PV031332_79	klca	79	defense-finder-models/ADF/Anti_RM/ardb_klca_acric11	PV031332_ardb_klca_acric11_1	1	1	1.0	0.8	1	ardb	mandatory	138	8.5e-50	161.0	0.822	0.978	3	137			Anti_RM	ardb_klca_acric11	Antidefense
PV105456	PV105456_139	narp1_namat	139	defense-finder-models/ADF/NADP/NARP1	PV105456_NARP1_1	1	1	1.0	2.0	1	narp1_namat	mandatory	563	1.7e-207	683.4	0.987	0.993	2	560			NADP	NARP1	Antidefense
PV105456	PV105456_141	narp1_adps	141	defense-finder-models/ADF/NADP/NARP1	PV105456_NARP1_1	1	1	1.0	2.0	1	narp1_adps	mandatory	289	3.8e-88	288.8	0.858	0.91	21	283			NADP	NARP1	Antidefense
PV400809	PV400809_114	acb1	114	defense-finder-models/ADF/Anti_CBASS/acb1	PV400809_acb1_1	1	1	1.0	1.0	1	acb1	mandatory	142	7.4e-12	38.7	0.608	0.634	30	119			Anti_CBASS	acb1	Antidefense
PV400810	PV400810_114	acb1	114	defense-finder-models/ADF/Anti_CBASS/acb1	PV400810_acb1_1	1	1	1.0	1.0	1	acb1	mandatory	142	7.4e-12	38.7	0.608	0.634	30	119			Anti_CBASS	acb1	Antidefense
PV425003	PV425003_5	acrie2	5	defense-finder-models/ADF/Anti_CRISPR/acrie2	PV425003_acrie2_2	1	1	0.143	1.5	1	acrie2	mandatory	85	9e-50	160.0	0.988	0.976	1	83			Anti_CRISPR	acrie2	Antidefense
PV425003	PV425003_6	acrif3	6	defense-finder-models/ADF/Anti_CRISPR/acrif3	PV425003_acrif3_3	1	1	0.143	1.5	1	acrif3	mandatory	141	2.5999999999999997e-83	269.6	0.993	0.979	1	138			Anti_CRISPR	acrif3	Antidefense
PV425003	PV425003_7	aca1	7	defense-finder-models/ADF/Anti_CRISPR/acrie2	PV425003_acrie2_2	1	1	0.143	1.5	1	aca1	accessory	75	2.3999999999999998e-39	125.9	0.958	0.92	3	71		PV425003_Aca_alone_1,PV425003_acrif3_3	Anti_CRISPR	acrie2	Antidefense
PV425003	PV425003_7	aca1	7	defense-finder-models/ADF/Anti_CRISPR/acrif3	PV425003_acrif3_3	1	1	0.143	1.5	1	aca1	accessory	75	2.3999999999999998e-39	125.9	0.958	0.92	3	71		PV425003_Aca_alone_1,PV425003_acrie2_2	Anti_CRISPR	acrif3	Antidefense
PV426651.1	PV426651.1_78	klca	78	defense-finder-models/ADF/Anti_RM/ardb_klca_acric11	PV426651.1_ardb_klca_acric11_1	1	1	1.0	0.8	1	ardb	mandatory	138	9.1e-50	160.9	0.822	0.978	3	137			Anti_RM	ardb_klca_acric11	Antidefense
PV446631.1	PV446631.1_79	klca	79	defense-finder-models/ADF/Anti_RM/ardb_klca_acric11	PV446631.1_ardb_klca_acric11_1	1	1	1.0	0.8	1	ardb	mandatory	138	7.9e-49	157.8	0.822	0.978	3	137			Anti_RM	ardb_klca_acric11	Antidefense
PV446632.1	PV446632.1_15	acriia7	15	defense-finder-models/ADF/Anti_Thoeris/tad2_acriia7	PV446632.1_tad2_acriia7_3	1	1	1.0	0.8	1	tad2	mandatory	89	8.1e-39	126.3	0.669	0.966	1	86			Anti_Thoeris	tad2_acriia7	Antidefense
PV446632.1	PV446632.1_178	narp2_nampt	178	defense-finder-models/ADF/NADP/NARP2	PV446632.1_NARP2_1	1	1	1.0	2.0	1	narp2_nampt	mandatory	482	4.6e-175	577.3	0.852	0.983	5	478			NADP	NARP2	Antidefense
PV446632.1	PV446632.1_179	narp2_nmnat	179	defense-finder-models/ADF/NADP/NARP2	PV446632.1_NARP2_1	1	1	1.0	2.0	1	narp2_nmnat	mandatory	355	1.4e-113	373.8	0.879	0.986	3	352			NADP	NARP2	Antidefense
PV446632.1	PV446632.1_219	acb1	219	defense-finder-models/ADF/Anti_CBASS/acb1	PV446632.1_acb1_2	1	1	1.0	1.0	1	acb1	mandatory	169	2e-46	151.5	0.941	0.911	14	167			Anti_CBASS	acb1	Antidefense
PV446634.1	PV446634.1_17	acb2	17	defense-finder-models/ADF/Anti_CBASS/acb2	PV446634.1_acb2_1	1	1	1.0	1.0	1	acb2	mandatory	94	1.8e-41	132.3	0.979	0.979	1	92			Anti_CBASS	acb2	Antidefense
PV446635.1	PV446635.1_76	klca	76	defense-finder-models/ADF/Anti_RM/ardb_klca_acric11	PV446635.1_ardb_klca_acric11_1	1	1	1.0	0.8	1	ardb	mandatory	138	8.9e-50	160.9	0.822	0.978	3	137			Anti_RM	ardb_klca_acric11	Antidefense
PV464116	PV464116_140	narp1_namat	140	defense-finder-models/ADF/NADP/NARP1	PV464116_NARP1_1	1	1	1.0	2.0	1	narp1_namat	mandatory	563	2.2e-207	683.0	0.987	0.993	2	560			NADP	NARP1	Antidefense
PV464116	PV464116_142	narp1_adps	142	defense-finder-models/ADF/NADP/NARP1	PV464116_NARP1_1	1	1	1.0	2.0	1	narp1_adps	mandatory	289	6.9e-88	287.9	0.855	0.907	22	283			NADP	NARP1	Antidefense
PV469300	PV469300_138	narp1_namat	138	defense-finder-models/ADF/NADP/NARP1	PV469300_NARP1_1	1	1	1.0	2.0	1	narp1_namat	mandatory	563	1.6e-207	683.4	0.987	0.993	2	560			NADP	NARP1	Antidefense
PV469300	PV469300_140	narp1_adps	140	defense-finder-models/ADF/NADP/NARP1	PV469300_NARP1_1	1	1	1.0	2.0	1	narp1_adps	mandatory	289	5.1e-88	288.4	0.858	0.91	21	283			NADP	NARP1	Antidefense
PV472050	PV472050_119	acb1	119	defense-finder-models/ADF/Anti_CBASS/acb1	PV472050_acb1_1	1	1	1.0	1.0	1	acb1	mandatory	142	3.2e-12	40.0	0.608	0.634	30	119			Anti_CBASS	acb1	Antidefense
PV565008	PV565008_173	tad1	173	defense-finder-models/ADF/Anti_Thoeris/tad1	PV565008_tad1_1	1	1	1.0	1.0	1	tad1	mandatory	231	2.4e-21	70.5	0.835	0.468	120	227			Anti_Thoeris	tad1	Antidefense
PV574404	PV574404_142	narp1_namat	142	defense-finder-models/ADF/NADP/NARP1	PV574404_NARP1_1	1	1	1.0	2.0	1	narp1_namat	mandatory	563	1.2999999999999999e-208	687.1	0.987	0.993	2	560			NADP	NARP1	Antidefense
PV574404	PV574404_144	narp1_adps	144	defense-finder-models/ADF/NADP/NARP1	PV574404_NARP1_1	1	1	1.0	2.0	1	narp1_adps	mandatory	292	2.9e-87	285.9	0.851	0.901	24	286			NADP	NARP1	Antidefense
PV574405	PV574405_142	narp1_namat	142	defense-finder-models/ADF/NADP/NARP1	PV574405_NARP1_1	1	1	1.0	2.0	1	narp1_namat	mandatory	563	1.2999999999999999e-208	687.1	0.987	0.993	2	560			NADP	NARP1	Antidefense
PV574405	PV574405_144	narp1_adps	144	defense-finder-models/ADF/NADP/NARP1	PV574405_NARP1_1	1	1	1.0	2.0	1	narp1_adps	mandatory	292	2.9e-87	285.9	0.851	0.901	24	286			NADP	NARP1	Antidefense
PV574406	PV574406_142	narp1_namat	142	defense-finder-models/ADF/NADP/NARP1	PV574406_NARP1_1	1	1	1.0	2.0	1	narp1_namat	mandatory	563	1.2999999999999999e-208	687.1	0.987	0.993	2	560			NADP	NARP1	Antidefense
PV574406	PV574406_144	narp1_adps	144	defense-finder-models/ADF/NADP/NARP1	PV574406_NARP1_1	1	1	1.0	2.0	1	narp1_adps	mandatory	292	2.9e-87	285.9	0.851	0.901	24	286			NADP	NARP1	Antidefense
PV654520	PV654520_101	adfa	101	defense-finder-models/ADF/Anti_DarTG/adfa	PV654520_adfa_3	1	1	1.0	1.0	1	adfa	mandatory	209	6.300000000000001e-134	437.6	1.0	0.995	1	208			Anti_DarTG	adfa	Antidefense
PV654520	PV654520_103	tifa	103	defense-finder-models/ADF/Anti_TA/tifa	PV654520_tifa_5	1	1	1.0	1.0	1	tifa	mandatory	86	9.2e-49	157.0	1.0	0.965	1	83			Anti_TA	tifa	Antidefense
PV654520	PV654520_104	dmd	104	defense-finder-models/ADF/Anti_TA/dmd	PV654520_dmd_4	1	1	1.0	1.0	1	dmd	mandatory	61	6.4e-35	112.8	0.939	0.984	1	60			Anti_TA	dmd	Antidefense
PV654520	PV654520_179	acb2	179	defense-finder-models/ADF/Anti_CBASS/acb2	PV654520_acb2_2	1	1	1.0	1.0	1	acb2	mandatory	89	2.7e-14	47.3	0.916	0.933	4	86			Anti_CBASS	acb2	Antidefense
PV654520	PV654520_201	acb1	201	defense-finder-models/ADF/Anti_CBASS/acb1	PV654520_acb1_1	1	1	1.0	1.0	1	acb1	mandatory	153	2.9e-69	225.3	0.993	0.974	2	150			Anti_CBASS	acb1	Antidefense
PV714129.1	PV714129.1_31	alt	31	defense-finder-models/ADF/Anti_TA/alt	PV714129.1_alt_4	1	1	1.0	1.0	1	alt	mandatory	696	1.6000000000000002e-274	906.6	1.0	0.997	1	694			Anti_TA	alt	Antidefense
PV714129.1	PV714129.1_132	adfa	132	defense-finder-models/ADF/Anti_DarTG/adfa	PV714129.1_adfa_3	1	1	1.0	1.0	1	adfa	mandatory	217	6.1e-131	428.1	1.0	0.995	1	216			Anti_DarTG	adfa	Antidefense
PV714129.1	PV714129.1_137	dmd	137	defense-finder-models/ADF/Anti_TA/dmd	PV714129.1_dmd_5	1	1	1.0	1.0	1	dmd	mandatory	68	2.3e-35	114.6	1.0	0.985	1	67			Anti_TA	dmd	Antidefense
PV714129.1	PV714129.1_214	acb2	214	defense-finder-models/ADF/Anti_CBASS/acb2	PV714129.1_acb2_2	1	1	1.0	1.0	1	acb2	mandatory	89	2.2e-14	47.8	0.916	0.921	5	86			Anti_CBASS	acb2	Antidefense
PV714129.1	PV714129.1_248	ipi	248	defense-finder-models/ADF/Anti_RM/ipi	PV714129.1_ipi_6	1	1	1.0	1.0	1	ipi	mandatory	96	3.3e-51	165.3	0.989	0.979	1	94			Anti_RM	ipi	Antidefense
PV714129.1	PV714129.1_249	acb1	249	defense-finder-models/ADF/Anti_CBASS/acb1	PV714129.1_acb1_1	1	1	1.0	1.0	1	acb1	mandatory	152	1.7999999999999998e-68	222.9	0.993	0.98	1	149			Anti_CBASS	acb1	Antidefense
PV752213.1	PV752213.1_141	narp1_namat	141	defense-finder-models/ADF/NADP/NARP1	PV752213.1_NARP1_1	1	1	1.0	2.0	1	narp1_namat	mandatory	563	1.2999999999999999e-208	687.1	0.987	0.993	2	560			NADP	NARP1	Antidefense
PV752213.1	PV752213.1_143	narp1_adps	143	defense-finder-models/ADF/NADP/NARP1	PV752213.1_NARP1_1	1	1	1.0	2.0	1	narp1_adps	mandatory	289	5.9e-88	288.2	0.858	0.91	21	283			NADP	NARP1	Antidefense
PV754031	PV754031_181	tad1	181	defense-finder-models/ADF/Anti_Thoeris/tad1	PV754031_tad1_1	1	1	1.0	1.0	1	tad1	mandatory	231	3.3e-21	70.1	0.835	0.468	120	227			Anti_Thoeris	tad1	Antidefense
PV759139.1	PV759139.1_5	acrif2_c2	5	defense-finder-models/ADF/Anti_CRISPR/acrif2_c2	PV759139.1_acrif2_c2_2	1	1	0.143	1.5	1	acrif2_c2	mandatory	97	3.1000000000000003e-58	185.8	1.0	0.979	1	95			Anti_CRISPR	acrif2_c2	Antidefense
PV759139.1	PV759139.1_7	aca1	7	defense-finder-models/ADF/Anti_CRISPR/acrif2_c2	PV759139.1_acrif2_c2_2	1	1	0.143	1.5	1	aca1	accessory	75	9.7e-41	129.4	0.958	0.92	3	71		PV759139.1_Aca_alone_1	Anti_CRISPR	acrif2_c2	Antidefense
PV764647.1	PV764647.1_144	narp1_namat	144	defense-finder-models/ADF/NADP/NARP1	PV764647.1_NARP1_1	1	1	1.0	2.0	1	narp1_namat	mandatory	563	9.2e-208	684.3	0.987	0.993	2	560			NADP	NARP1	Antidefense
PV764647.1	PV764647.1_146	narp1_adps	146	defense-finder-models/ADF/NADP/NARP1	PV764647.1_NARP1_1	1	1	1.0	2.0	1	narp1_adps	mandatory	289	2.4e-88	289.4	0.858	0.91	21	283			NADP	NARP1	Antidefense
PV800129	PV800129_145	narp1_namat	145	defense-finder-models/ADF/NADP/NARP1	PV800129_NARP1_1	1	1	1.0	2.0	1	narp1_namat	mandatory	563	1.3999999999999998e-208	687.1	0.987	0.993	2	560			NADP	NARP1	Antidefense
PV800129	PV800129_147	narp1_adps	147	defense-finder-models/ADF/NADP/NARP1	PV800129_NARP1_1	1	1	1.0	2.0	1	narp1_adps	mandatory	289	6e-88	288.2	0.858	0.91	21	283			NADP	NARP1	Antidefense
PV844354.2	PV844354.2_79	klca	79	defense-finder-models/ADF/Anti_RM/ardb_klca_acric11	PV844354.2_ardb_klca_acric11_1	1	1	1.0	0.8	1	ardb	mandatory	138	9.2e-50	160.9	0.822	0.978	3	137			Anti_RM	ardb_klca_acric11	Antidefense
PV844380.1	PV844380.1_141	narp1_namat	141	defense-finder-models/ADF/NADP/NARP1	PV844380.1_NARP1_1	1	1	1.0	2.0	1	narp1_namat	mandatory	563	1.2999999999999999e-208	687.1	0.987	0.993	2	560			NADP	NARP1	Antidefense
PV844380.1	PV844380.1_143	narp1_adps	143	defense-finder-models/ADF/NADP/NARP1	PV844380.1_NARP1_1	1	1	1.0	2.0	1	narp1_adps	mandatory	289	5.9e-88	288.2	0.858	0.91	21	283			NADP	NARP1	Antidefense
PV845595	PV845595_17	acb2	17	defense-finder-models/ADF/Anti_CBASS/acb2	PV845595_acb2_1	1	1	1.0	1.0	1	acb2	mandatory	94	1.3e-41	132.8	0.979	0.979	1	92			Anti_CBASS	acb2	Antidefense
PV976809.1	PV976809.1_180	tad1	180	defense-finder-models/ADF/Anti_Thoeris/tad1	PV976809.1_tad1_1	1	1	1.0	1.0	1	tad1	mandatory	231	4.4e-21	69.7	0.826	0.463	121	227			Anti_Thoeris	tad1	Antidefense
PX283077.1	PX283077.1_133	narp1_namat	133	defense-finder-models/ADF/NADP/NARP1	PX283077.1_NARP1_1	1	1	1.0	2.0	1	narp1_namat	mandatory	561	1.2e-207	683.8	0.987	0.993	2	558			NADP	NARP1	Antidefense
PX283077.1	PX283077.1_135	narp1_adps	135	defense-finder-models/ADF/NADP/NARP1	PX283077.1_NARP1_1	1	1	1.0	2.0	1	narp1_adps	mandatory	289	5.1e-88	288.3	0.858	0.91	21	283			NADP	NARP1	Antidefense
PX283079.1	PX283079.1_132	narp1_namat	132	defense-finder-models/ADF/NADP/NARP1	PX283079.1_NARP1_1	1	1	1.0	2.0	1	narp1_namat	mandatory	561	1.2e-207	683.8	0.987	0.993	2	558			NADP	NARP1	Antidefense
PX283079.1	PX283079.1_134	narp1_adps	134	defense-finder-models/ADF/NADP/NARP1	PX283079.1_NARP1_1	1	1	1.0	2.0	1	narp1_adps	mandatory	289	5.1e-88	288.3	0.858	0.91	21	283			NADP	NARP1	Antidefense
PX283080.1	PX283080.1_132	narp1_namat	132	defense-finder-models/ADF/NADP/NARP1	PX283080.1_NARP1_1	1	1	1.0	2.0	1	narp1_namat	mandatory	561	1.2e-207	683.8	0.987	0.993	2	558			NADP	NARP1	Antidefense
PX283080.1	PX283080.1_134	narp1_adps	134	defense-finder-models/ADF/NADP/NARP1	PX283080.1_NARP1_1	1	1	1.0	2.0	1	narp1_adps	mandatory	289	5.1e-88	288.3	0.858	0.91	21	283			NADP	NARP1	Antidefense
PX283082.1	PX283082.1_133	narp1_namat	133	defense-finder-models/ADF/NADP/NARP1	PX283082.1_NARP1_1	1	1	1.0	2.0	1	narp1_namat	mandatory	561	1.2e-207	683.8	0.987	0.993	2	558			NADP	NARP1	Antidefense
PX283082.1	PX283082.1_135	narp1_adps	135	defense-finder-models/ADF/NADP/NARP1	PX283082.1_NARP1_1	1	1	1.0	2.0	1	narp1_adps	mandatory	289	5.1e-88	288.3	0.858	0.91	21	283			NADP	NARP1	Antidefense
PX283088.1	PX283088.1_5	acrie3	5	defense-finder-models/ADF/Anti_CRISPR/acrie3	PX283088.1_acrie3_2	1	1	0.143	1.5	1	acrie3	mandatory	66	8.7e-46	145.0	0.941	0.97	1	64			Anti_CRISPR	acrie3	Antidefense
PX283088.1	PX283088.1_6	acrif4	6	defense-finder-models/ADF/Anti_CRISPR/acrif4	PX283088.1_acrif4_3	1	1	0.143	1.5	1	acrif4	mandatory	101	4.3e-60	191.2	1.0	0.98	2	100			Anti_CRISPR	acrif4	Antidefense
PX283088.1	PX283088.1_7	aca1	7	defense-finder-models/ADF/Anti_CRISPR/acrie3	PX283088.1_acrie3_2	1	1	0.143	1.5	1	aca1	accessory	84	6.3e-40	126.2	0.958	0.821	12	80		PX283088.1_Aca_alone_1,PX283088.1_acrif4_3	Anti_CRISPR	acrie3	Antidefense
PX283088.1	PX283088.1_7	aca1	7	defense-finder-models/ADF/Anti_CRISPR/acrif4	PX283088.1_acrif4_3	1	1	0.143	1.5	1	aca1	accessory	84	6.3e-40	126.2	0.958	0.821	12	80		PX283088.1_Aca_alone_1,PX283088.1_acrie3_2	Anti_CRISPR	acrif4	Antidefense
PX283097.1	PX283097.1_13	adnd_p0020	13	defense-finder-models/ADF/Anti_Dnd/Adnd_p0020_p0021	PX283097.1_Adnd_p0020_p0021_1	1	1	0.5	1.0	1	adnd_p0020	mandatory	283	2.7999999999999997e-82	267.5	0.915	0.982	1	278			Anti_Dnd	Adnd_p0020_p0021	Antidefense
PX395730.1	PX395730.1_17	acb2	17	defense-finder-models/ADF/Anti_CBASS/acb2	PX395730.1_acb2_1	1	1	1.0	1.0	1	acb2	mandatory	94	1.3e-41	132.8	0.979	0.979	1	92			Anti_CBASS	acb2	Antidefense
PX418925.1	PX418925.1_182	tad1	182	defense-finder-models/ADF/Anti_Thoeris/tad1	PX418925.1_tad1_1	1	1	1.0	1.0	1	tad1	mandatory	231	3.3e-21	70.1	0.835	0.468	120	227			Anti_Thoeris	tad1	Antidefense
PX433293.1	PX433293.1_17	acb2	17	defense-finder-models/ADF/Anti_CBASS/acb2	PX433293.1_acb2_1	1	1	1.0	1.0	1	acb2	mandatory	94	1.3e-41	132.8	0.979	0.979	1	92			Anti_CBASS	acb2	Antidefense
PX514239.1	PX514239.1_144	narp1_namat	144	defense-finder-models/ADF/NADP/NARP1	PX514239.1_NARP1_1	1	1	1.0	2.0	1	narp1_namat	mandatory	563	1.8e-208	686.7	0.987	0.993	2	560			NADP	NARP1	Antidefense
PX514239.1	PX514239.1_146	narp1_adps	146	defense-finder-models/ADF/NADP/NARP1	PX514239.1_NARP1_1	1	1	1.0	2.0	1	narp1_adps	mandatory	289	5.5e-88	288.3	0.858	0.91	21	283			NADP	NARP1	Antidefense
PX583109.1	PX583109.1_183	tad1	183	defense-finder-models/ADF/Anti_Thoeris/tad1	PX583109.1_tad1_1	1	1	1.0	1.0	1	tad1	mandatory	231	1.9e-21	70.3	0.835	0.468	120	227			Anti_Thoeris	tad1	Antidefense
PX583559.1	PX583559.1_77	klca	77	defense-finder-models/ADF/Anti_RM/ardb_klca_acric11	PX583559.1_ardb_klca_acric11_1	1	1	1.0	0.8	1	ardb	mandatory	138	8.4e-50	161.0	0.822	0.978	3	137			Anti_RM	ardb_klca_acric11	Antidefense
PX585177.1	PX585177.1_178	tad1	178	defense-finder-models/ADF/Anti_Thoeris/tad1	PX585177.1_tad1_1	1	1	1.0	1.0	1	tad1	mandatory	131	4.500000000000001e-22	73.0	0.843	0.832	19	127			Anti_Thoeris	tad1	Antidefense
PX670425.1	PX670425.1_76	klca	76	defense-finder-models/ADF/Anti_RM/ardb_klca_acric11	PX670425.1_ardb_klca_acric11_1	1	1	1.0	0.8	1	ardb	mandatory	137	2.9e-50	162.4	0.822	0.978	3	136			Anti_RM	ardb_klca_acric11	Antidefense
PX673862.1	PX673862.1_545	narp1_namat	545	defense-finder-models/ADF/NADP/NARP1	PX673862.1_NARP1_1	1	1	1.0	2.0	1	narp1_namat	mandatory	563	3e-207	684.3	0.987	0.993	2	560			NADP	NARP1	Antidefense
PX673862.1	PX673862.1_546	narp1_adps	546	defense-finder-models/ADF/NADP/NARP1	PX673862.1_NARP1_1	1	1	1.0	2.0	1	narp1_adps	mandatory	289	1.7000000000000002e-87	288.4	0.858	0.91	21	283			NADP	NARP1	Antidefense
PX677422.1	PX677422.1_24	aca1	24	defense-finder-models/ADF/Anti_CRISPR/acrie3	PX677422.1_acrie3_2	1	1	0.143	1.5	1	aca1	accessory	73	1.6e-40	129.5	0.972	0.959	1	70		PX677422.1_Aca_alone_1	Anti_CRISPR	acrie3	Antidefense
PX677422.1	PX677422.1_25	acrie3	25	defense-finder-models/ADF/Anti_CRISPR/acrie3	PX677422.1_acrie3_2	1	1	0.143	1.5	1	acrie3	mandatory	69	3.7e-47	150.8	1.0	0.986	1	68			Anti_CRISPR	acrie3	Antidefense
PX725670.1	PX725670.1_141	narp1_namat	141	defense-finder-models/ADF/NADP/NARP1	PX725670.1_NARP1_1	1	1	1.0	2.0	1	narp1_namat	mandatory	563	2.5999999999999997e-208	686.1	0.987	0.993	2	560			NADP	NARP1	Antidefense
PX725670.1	PX725670.1_143	narp1_adps	143	defense-finder-models/ADF/NADP/NARP1	PX725670.1_NARP1_1	1	1	1.0	2.0	1	narp1_adps	mandatory	289	1.4e-88	290.2	0.858	0.91	21	283			NADP	NARP1	Antidefense
PX789324.1	PX789324.1_75	klca	75	defense-finder-models/ADF/Anti_RM/ardb_klca_acric11	PX789324.1_ardb_klca_acric11_1	1	1	1.0	0.8	1	ardb	mandatory	137	1.4e-51	166.6	0.822	0.978	3	136			Anti_RM	ardb_klca_acric11	Antidefense
PX852245.1	PX852245.1_44	vcrx091	44	defense-finder-models/ADF/Anti_CRISPR/vcrx091_093	PX852245.1_vcrx091_093_1	1	1	0.667	2.0	1	vcrx091	mandatory	166	4.8e-79	256.8	0.671	0.94	1	156			Anti_CRISPR	vcrx091_093	Antidefense
PX852245.1	PX852245.1_46	vcrx093	46	defense-finder-models/ADF/Anti_CRISPR/vcrx091_093	PX852245.1_vcrx091_093_1	1	1	0.667	2.0	1	vcrx093	mandatory	546	1.4e-31	101.9	0.54	0.335	1	183			Anti_CRISPR	vcrx091_093	Antidefense
