accession	replicon	hit_id	gene_name	hit_pos	model_fqn	sys_id	sys_loci	locus_num	sys_wholeness	sys_score	sys_occ	hit_gene_ref	hit_status	hit_seq_len	hit_i_eval	hit_score	hit_profile_cov	hit_seq_cov	hit_begin_match	hit_end_match	counterpart	used_in	type	subtype	activity
GCA_052975045.1_ASM5297504v1_genomic_all_plasmids.part_CP158065.1	GCA_052975045.1_ASM5297504v1_genomic_all_plasmids.part_CP158065.1	GCA_052975045.1_ASM5297504v1_genomic_all_plasmids.part_CP158065.1_19	acrif5	19	defense-finder-models/ADF/Anti_CRISPR/acrif5	GCA_052975045.1_ASM5297504v1_genomic_all_plasmids.part_CP158065.1_acrif5_3	1	1	0.143	1.5	1	acrif5	mandatory	80	2.3e-57	183.0	1.0	0.988	1	79			Anti_CRISPR	acrif5	Antidefense
GCA_052975045.1_ASM5297504v1_genomic_all_plasmids.part_CP158065.1	GCA_052975045.1_ASM5297504v1_genomic_all_plasmids.part_CP158065.1	GCA_052975045.1_ASM5297504v1_genomic_all_plasmids.part_CP158065.1_20	aca1	20	defense-finder-models/ADF/Anti_CRISPR/acrif3	GCA_052975045.1_ASM5297504v1_genomic_all_plasmids.part_CP158065.1_acrif3_2	1	1	0.143	1.5	1	aca1	accessory	68	2e-35	112.9	0.958	0.971	1	66		GCA_052975045.1_ASM5297504v1_genomic_all_plasmids.part_CP158065.1_Aca_alone_1,GCA_052975045.1_ASM5297504v1_genomic_all_plasmids.part_CP158065.1_acrif5_3	Anti_CRISPR	acrif3	Antidefense
GCA_052975045.1_ASM5297504v1_genomic_all_plasmids.part_CP158065.1	GCA_052975045.1_ASM5297504v1_genomic_all_plasmids.part_CP158065.1	GCA_052975045.1_ASM5297504v1_genomic_all_plasmids.part_CP158065.1_20	aca1	20	defense-finder-models/ADF/Anti_CRISPR/acrif5	GCA_052975045.1_ASM5297504v1_genomic_all_plasmids.part_CP158065.1_acrif5_3	1	1	0.143	1.5	1	aca1	accessory	68	2e-35	112.9	0.958	0.971	1	66		GCA_052975045.1_ASM5297504v1_genomic_all_plasmids.part_CP158065.1_Aca_alone_1,GCA_052975045.1_ASM5297504v1_genomic_all_plasmids.part_CP158065.1_acrif3_2	Anti_CRISPR	acrif5	Antidefense
GCA_053048035.1_ASM5304803v1_genomic_all_plasmids.part_CP158059.1	GCA_053048035.1_ASM5304803v1_genomic_all_plasmids.part_CP158059.1	GCA_053048035.1_ASM5304803v1_genomic_all_plasmids.part_CP158059.1_3	klca	3	defense-finder-models/ADF/Anti_RM/ardb_klca_acric11	GCA_053048035.1_ASM5304803v1_genomic_all_plasmids.part_CP158059.1_ardb_klca_acric11_4	1	1	1.0	0.8	1	ardb	mandatory	142	5.5e-57	183.9	0.865	0.993	1	141			Anti_RM	ardb_klca_acric11	Antidefense
GCA_053048035.1_ASM5304803v1_genomic_all_plasmids.part_CP158059.1	GCA_053048035.1_ASM5304803v1_genomic_all_plasmids.part_CP158059.1	GCA_053048035.1_ASM5304803v1_genomic_all_plasmids.part_CP158059.1_19	acrif3	19	defense-finder-models/ADF/Anti_CRISPR/acrif3	GCA_053048035.1_ASM5304803v1_genomic_all_plasmids.part_CP158059.1_acrif3_2	1	1	0.143	1.5	1	acrif3	mandatory	141	9.2e-85	274.0	0.986	0.972	1	137			Anti_CRISPR	acrif3	Antidefense
GCA_053048035.1_ASM5304803v1_genomic_all_plasmids.part_CP158059.1	GCA_053048035.1_ASM5304803v1_genomic_all_plasmids.part_CP158059.1	GCA_053048035.1_ASM5304803v1_genomic_all_plasmids.part_CP158059.1_20	acrif5	20	defense-finder-models/ADF/Anti_CRISPR/acrif5	GCA_053048035.1_ASM5304803v1_genomic_all_plasmids.part_CP158059.1_acrif5_3	1	1	0.143	1.5	1	acrif5	mandatory	80	2.3e-57	183.0	1.0	0.988	1	79			Anti_CRISPR	acrif5	Antidefense
GCA_053048035.1_ASM5304803v1_genomic_all_plasmids.part_CP158059.1	GCA_053048035.1_ASM5304803v1_genomic_all_plasmids.part_CP158059.1	GCA_053048035.1_ASM5304803v1_genomic_all_plasmids.part_CP158059.1_21	aca1	21	defense-finder-models/ADF/Anti_CRISPR/acrif3	GCA_053048035.1_ASM5304803v1_genomic_all_plasmids.part_CP158059.1_acrif3_2	1	1	0.143	1.5	1	aca1	accessory	68	2e-35	112.9	0.958	0.971	1	66		GCA_053048035.1_ASM5304803v1_genomic_all_plasmids.part_CP158059.1_Aca_alone_1,GCA_053048035.1_ASM5304803v1_genomic_all_plasmids.part_CP158059.1_acrif5_3	Anti_CRISPR	acrif3	Antidefense
GCA_053048035.1_ASM5304803v1_genomic_all_plasmids.part_CP158059.1	GCA_053048035.1_ASM5304803v1_genomic_all_plasmids.part_CP158059.1	GCA_053048035.1_ASM5304803v1_genomic_all_plasmids.part_CP158059.1_21	aca1	21	defense-finder-models/ADF/Anti_CRISPR/acrif5	GCA_053048035.1_ASM5304803v1_genomic_all_plasmids.part_CP158059.1_acrif5_3	1	1	0.143	1.5	1	aca1	accessory	68	2e-35	112.9	0.958	0.971	1	66		GCA_053048035.1_ASM5304803v1_genomic_all_plasmids.part_CP158059.1_Aca_alone_1,GCA_053048035.1_ASM5304803v1_genomic_all_plasmids.part_CP158059.1_acrif3_2	Anti_CRISPR	acrif5	Antidefense
GCA_053146995.1_ASM5314699v1_genomic_all_plasmids.part_JBRONO010000002.1	GCA_053146995.1_ASM5314699v1_genomic_all_plasmids.part_JBRONO010000002.1	GCA_053146995.1_ASM5314699v1_genomic_all_plasmids.part_JBRONO010000002.1_3	klca	3	defense-finder-models/ADF/Anti_RM/ardb_klca_acric11	GCA_053146995.1_ASM5314699v1_genomic_all_plasmids.part_JBRONO010000002.1_ardb_klca_acric11_4	1	1	1.0	0.8	1	ardb	mandatory	142	4.4e-57	183.9	0.865	0.993	1	141			Anti_RM	ardb_klca_acric11	Antidefense
GCA_053146995.1_ASM5314699v1_genomic_all_plasmids.part_JBRONO010000002.1	GCA_053146995.1_ASM5314699v1_genomic_all_plasmids.part_JBRONO010000002.1	GCA_053146995.1_ASM5314699v1_genomic_all_plasmids.part_JBRONO010000002.1_34	aca1	34	defense-finder-models/ADF/Anti_CRISPR/acrif3	GCA_053146995.1_ASM5314699v1_genomic_all_plasmids.part_JBRONO010000002.1_acrif3_2	1	1	0.143	1.5	1	aca1	accessory	68	1.6e-35	112.9	0.958	0.971	1	66		GCA_053146995.1_ASM5314699v1_genomic_all_plasmids.part_JBRONO010000002.1_Aca_alone_1,GCA_053146995.1_ASM5314699v1_genomic_all_plasmids.part_JBRONO010000002.1_acrif5_3	Anti_CRISPR	acrif3	Antidefense
GCA_053146995.1_ASM5314699v1_genomic_all_plasmids.part_JBRONO010000002.1	GCA_053146995.1_ASM5314699v1_genomic_all_plasmids.part_JBRONO010000002.1	GCA_053146995.1_ASM5314699v1_genomic_all_plasmids.part_JBRONO010000002.1_34	aca1	34	defense-finder-models/ADF/Anti_CRISPR/acrif5	GCA_053146995.1_ASM5314699v1_genomic_all_plasmids.part_JBRONO010000002.1_acrif5_3	1	1	0.143	1.5	1	aca1	accessory	68	1.6e-35	112.9	0.958	0.971	1	66		GCA_053146995.1_ASM5314699v1_genomic_all_plasmids.part_JBRONO010000002.1_Aca_alone_1,GCA_053146995.1_ASM5314699v1_genomic_all_plasmids.part_JBRONO010000002.1_acrif3_2	Anti_CRISPR	acrif5	Antidefense
GCA_053146995.1_ASM5314699v1_genomic_all_plasmids.part_JBRONO010000002.1	GCA_053146995.1_ASM5314699v1_genomic_all_plasmids.part_JBRONO010000002.1	GCA_053146995.1_ASM5314699v1_genomic_all_plasmids.part_JBRONO010000002.1_35	acrif5	35	defense-finder-models/ADF/Anti_CRISPR/acrif5	GCA_053146995.1_ASM5314699v1_genomic_all_plasmids.part_JBRONO010000002.1_acrif5_3	1	1	0.143	1.5	1	acrif5	mandatory	80	1.9000000000000002e-57	183.0	1.0	0.988	1	79			Anti_CRISPR	acrif5	Antidefense
GCA_053146995.1_ASM5314699v1_genomic_all_plasmids.part_JBRONO010000002.1	GCA_053146995.1_ASM5314699v1_genomic_all_plasmids.part_JBRONO010000002.1	GCA_053146995.1_ASM5314699v1_genomic_all_plasmids.part_JBRONO010000002.1_36	acrif3	36	defense-finder-models/ADF/Anti_CRISPR/acrif3	GCA_053146995.1_ASM5314699v1_genomic_all_plasmids.part_JBRONO010000002.1_acrif3_2	1	1	0.143	1.5	1	acrif3	mandatory	141	7.3e-85	274.0	0.986	0.972	1	137			Anti_CRISPR	acrif3	Antidefense
GCA_053211075.1_ASM5321107v1_genomic_all_plasmids.part_JBRULP010000002.1	GCA_053211075.1_ASM5321107v1_genomic_all_plasmids.part_JBRULP010000002.1	GCA_053211075.1_ASM5321107v1_genomic_all_plasmids.part_JBRULP010000002.1_3	klca	3	defense-finder-models/ADF/Anti_RM/ardb_klca_acric11	GCA_053211075.1_ASM5321107v1_genomic_all_plasmids.part_JBRULP010000002.1_ardb_klca_acric11_4	1	1	1.0	0.8	1	ardb	mandatory	142	3.1000000000000003e-57	183.9	0.865	0.993	1	141			Anti_RM	ardb_klca_acric11	Antidefense
GCA_053211075.1_ASM5321107v1_genomic_all_plasmids.part_JBRULP010000002.1	GCA_053211075.1_ASM5321107v1_genomic_all_plasmids.part_JBRULP010000002.1	GCA_053211075.1_ASM5321107v1_genomic_all_plasmids.part_JBRULP010000002.1_21	aca1	21	defense-finder-models/ADF/Anti_CRISPR/acrif3	GCA_053211075.1_ASM5321107v1_genomic_all_plasmids.part_JBRULP010000002.1_acrif3_2	1	1	0.143	1.5	1	aca1	accessory	68	1.1999999999999999e-35	112.9	0.958	0.971	1	66		GCA_053211075.1_ASM5321107v1_genomic_all_plasmids.part_JBRULP010000002.1_Aca_alone_1,GCA_053211075.1_ASM5321107v1_genomic_all_plasmids.part_JBRULP010000002.1_acrif5_3	Anti_CRISPR	acrif3	Antidefense
GCA_053211075.1_ASM5321107v1_genomic_all_plasmids.part_JBRULP010000002.1	GCA_053211075.1_ASM5321107v1_genomic_all_plasmids.part_JBRULP010000002.1	GCA_053211075.1_ASM5321107v1_genomic_all_plasmids.part_JBRULP010000002.1_21	aca1	21	defense-finder-models/ADF/Anti_CRISPR/acrif5	GCA_053211075.1_ASM5321107v1_genomic_all_plasmids.part_JBRULP010000002.1_acrif5_3	1	1	0.143	1.5	1	aca1	accessory	68	1.1999999999999999e-35	112.9	0.958	0.971	1	66		GCA_053211075.1_ASM5321107v1_genomic_all_plasmids.part_JBRULP010000002.1_Aca_alone_1,GCA_053211075.1_ASM5321107v1_genomic_all_plasmids.part_JBRULP010000002.1_acrif3_2	Anti_CRISPR	acrif5	Antidefense
GCA_053211075.1_ASM5321107v1_genomic_all_plasmids.part_JBRULP010000002.1	GCA_053211075.1_ASM5321107v1_genomic_all_plasmids.part_JBRULP010000002.1	GCA_053211075.1_ASM5321107v1_genomic_all_plasmids.part_JBRULP010000002.1_22	acrif5	22	defense-finder-models/ADF/Anti_CRISPR/acrif5	GCA_053211075.1_ASM5321107v1_genomic_all_plasmids.part_JBRULP010000002.1_acrif5_3	1	1	0.143	1.5	1	acrif5	mandatory	80	1.3000000000000002e-57	183.0	1.0	0.988	1	79			Anti_CRISPR	acrif5	Antidefense
GCA_053211075.1_ASM5321107v1_genomic_all_plasmids.part_JBRULP010000002.1	GCA_053211075.1_ASM5321107v1_genomic_all_plasmids.part_JBRULP010000002.1	GCA_053211075.1_ASM5321107v1_genomic_all_plasmids.part_JBRULP010000002.1_23	acrif3	23	defense-finder-models/ADF/Anti_CRISPR/acrif3	GCA_053211075.1_ASM5321107v1_genomic_all_plasmids.part_JBRULP010000002.1_acrif3_2	1	1	0.143	1.5	1	acrif3	mandatory	141	5.2e-85	274.0	0.986	0.972	1	137			Anti_CRISPR	acrif3	Antidefense
GCA_053233885.1_ASM5323388v1_genomic_all_plasmids.part_JBRUYQ010000002.1	GCA_053233885.1_ASM5323388v1_genomic_all_plasmids.part_JBRUYQ010000002.1	GCA_053233885.1_ASM5323388v1_genomic_all_plasmids.part_JBRUYQ010000002.1_26	klca	26	defense-finder-models/ADF/Anti_RM/ardb_klca_acric11	GCA_053233885.1_ASM5323388v1_genomic_all_plasmids.part_JBRUYQ010000002.1_ardb_klca_acric11_1	1	1	1.0	0.8	1	ardb	mandatory	142	4.1e-57	183.9	0.865	0.993	1	141			Anti_RM	ardb_klca_acric11	Antidefense
GCA_053233905.1_ASM5323390v1_genomic_all_plasmids.part_JBRUYR010000002.1	GCA_053233905.1_ASM5323390v1_genomic_all_plasmids.part_JBRUYR010000002.1	GCA_053233905.1_ASM5323390v1_genomic_all_plasmids.part_JBRUYR010000002.1_26	klca	26	defense-finder-models/ADF/Anti_RM/ardb_klca_acric11	GCA_053233905.1_ASM5323390v1_genomic_all_plasmids.part_JBRUYR010000002.1_ardb_klca_acric11_1	1	1	1.0	0.8	1	ardb	mandatory	142	4.1e-57	183.9	0.865	0.993	1	141			Anti_RM	ardb_klca_acric11	Antidefense
GCA_053312425.1_ASM5331242v1_genomic_all_plasmids.part_CP137519.1	GCA_053312425.1_ASM5331242v1_genomic_all_plasmids.part_CP137519.1	GCA_053312425.1_ASM5331242v1_genomic_all_plasmids.part_CP137519.1_9	ardk	9	defense-finder-models/ADF/Anti_RM/ardk	GCA_053312425.1_ASM5331242v1_genomic_all_plasmids.part_CP137519.1_ardk_5	1	1	1.0	1.0	1	ardk	mandatory	97	4.5e-40	128.3	0.873	0.969	2	95			Anti_RM	ardk	Antidefense
GCA_053312425.1_ASM5331242v1_genomic_all_plasmids.part_CP137519.1	GCA_053312425.1_ASM5331242v1_genomic_all_plasmids.part_CP137519.1	GCA_053312425.1_ASM5331242v1_genomic_all_plasmids.part_CP137519.1_29	acrie2	29	defense-finder-models/ADF/Anti_CRISPR/acrie2	GCA_053312425.1_ASM5331242v1_genomic_all_plasmids.part_CP137519.1_acrie2_2	1	1	0.143	1.5	1	acrie2	mandatory	85	6.2e-50	160.4	0.988	0.976	1	83			Anti_CRISPR	acrie2	Antidefense
GCA_053312425.1_ASM5331242v1_genomic_all_plasmids.part_CP137519.1	GCA_053312425.1_ASM5331242v1_genomic_all_plasmids.part_CP137519.1	GCA_053312425.1_ASM5331242v1_genomic_all_plasmids.part_CP137519.1_30	acrif3	30	defense-finder-models/ADF/Anti_CRISPR/acrif3	GCA_053312425.1_ASM5331242v1_genomic_all_plasmids.part_CP137519.1_acrif3_3	1	1	0.143	1.5	1	acrif3	mandatory	140	1.0999999999999999e-83	270.7	0.978	0.971	1	136			Anti_CRISPR	acrif3	Antidefense
GCA_053312425.1_ASM5331242v1_genomic_all_plasmids.part_CP137519.1	GCA_053312425.1_ASM5331242v1_genomic_all_plasmids.part_CP137519.1	GCA_053312425.1_ASM5331242v1_genomic_all_plasmids.part_CP137519.1_31	acrif5	31	defense-finder-models/ADF/Anti_CRISPR/acrif5	GCA_053312425.1_ASM5331242v1_genomic_all_plasmids.part_CP137519.1_acrif5_4	1	1	0.143	1.5	1	acrif5	mandatory	80	3e-58	186.1	1.0	0.988	1	79			Anti_CRISPR	acrif5	Antidefense
GCA_053312425.1_ASM5331242v1_genomic_all_plasmids.part_CP137519.1	GCA_053312425.1_ASM5331242v1_genomic_all_plasmids.part_CP137519.1	GCA_053312425.1_ASM5331242v1_genomic_all_plasmids.part_CP137519.1_32	aca1	32	defense-finder-models/ADF/Anti_CRISPR/acrie2	GCA_053312425.1_ASM5331242v1_genomic_all_plasmids.part_CP137519.1_acrie2_2	1	1	0.143	1.5	1	aca1	accessory	68	2.1e-35	113.1	0.958	0.971	1	66		GCA_053312425.1_ASM5331242v1_genomic_all_plasmids.part_CP137519.1_Aca_alone_1,GCA_053312425.1_ASM5331242v1_genomic_all_plasmids.part_CP137519.1_acrif3_3,GCA_053312425.1_ASM5331242v1_genomic_all_plasmids.part_CP137519.1_acrif5_4	Anti_CRISPR	acrie2	Antidefense
GCA_053312425.1_ASM5331242v1_genomic_all_plasmids.part_CP137519.1	GCA_053312425.1_ASM5331242v1_genomic_all_plasmids.part_CP137519.1	GCA_053312425.1_ASM5331242v1_genomic_all_plasmids.part_CP137519.1_32	aca1	32	defense-finder-models/ADF/Anti_CRISPR/acrif3	GCA_053312425.1_ASM5331242v1_genomic_all_plasmids.part_CP137519.1_acrif3_3	1	1	0.143	1.5	1	aca1	accessory	68	2.1e-35	113.1	0.958	0.971	1	66		GCA_053312425.1_ASM5331242v1_genomic_all_plasmids.part_CP137519.1_Aca_alone_1,GCA_053312425.1_ASM5331242v1_genomic_all_plasmids.part_CP137519.1_acrie2_2,GCA_053312425.1_ASM5331242v1_genomic_all_plasmids.part_CP137519.1_acrif5_4	Anti_CRISPR	acrif3	Antidefense
GCA_053312425.1_ASM5331242v1_genomic_all_plasmids.part_CP137519.1	GCA_053312425.1_ASM5331242v1_genomic_all_plasmids.part_CP137519.1	GCA_053312425.1_ASM5331242v1_genomic_all_plasmids.part_CP137519.1_32	aca1	32	defense-finder-models/ADF/Anti_CRISPR/acrif5	GCA_053312425.1_ASM5331242v1_genomic_all_plasmids.part_CP137519.1_acrif5_4	1	1	0.143	1.5	1	aca1	accessory	68	2.1e-35	113.1	0.958	0.971	1	66		GCA_053312425.1_ASM5331242v1_genomic_all_plasmids.part_CP137519.1_Aca_alone_1,GCA_053312425.1_ASM5331242v1_genomic_all_plasmids.part_CP137519.1_acrie2_2,GCA_053312425.1_ASM5331242v1_genomic_all_plasmids.part_CP137519.1_acrif3_3	Anti_CRISPR	acrif5	Antidefense
GCA_053343655.1_ASM5334365v1_genomic_all_plasmids.part_AP040359.1	GCA_053343655.1_ASM5334365v1_genomic_all_plasmids.part_AP040359.1	GCA_053343655.1_ASM5334365v1_genomic_all_plasmids.part_AP040359.1_67	ardc	67	defense-finder-models/ADF/Anti_RM/ardc	GCA_053343655.1_ASM5334365v1_genomic_all_plasmids.part_AP040359.1_ardc_2	1	1	1.0	1.0	1	ardc	mandatory	536	2.5e-94	309.1	0.919	0.558	199	497			Anti_RM	ardc	Antidefense
GCA_053343655.1_ASM5334365v1_genomic_all_plasmids.part_AP040359.1	GCA_053343655.1_ASM5334365v1_genomic_all_plasmids.part_AP040359.1	GCA_053343655.1_ASM5334365v1_genomic_all_plasmids.part_AP040359.1_118	aca4	118	defense-finder-models/ADF/Anti_CRISPR/Aca_alone	GCA_053343655.1_ASM5334365v1_genomic_all_plasmids.part_AP040359.1_Aca_alone_1	1	1	0.077	1.0	1	aca4	mandatory	75	3.6e-20	65.3	0.986	0.92	3	71			Anti_CRISPR	Aca_alone	Antidefense
GCA_053343655.1_ASM5334365v1_genomic_all_plasmids.part_AP040360.1	GCA_053343655.1_ASM5334365v1_genomic_all_plasmids.part_AP040360.1	GCA_053343655.1_ASM5334365v1_genomic_all_plasmids.part_AP040360.1_38	ardk	38	defense-finder-models/ADF/Anti_RM/ardk	GCA_053343655.1_ASM5334365v1_genomic_all_plasmids.part_AP040360.1_ardk_1	1	1	1.0	1.0	1	ardk	mandatory	104	5.0000000000000005e-37	119.3	0.891	0.952	2	100			Anti_RM	ardk	Antidefense
GCA_053360745.1_ASM5336074v1_genomic_all_plasmids.part_CP171964.1	GCA_053360745.1_ASM5336074v1_genomic_all_plasmids.part_CP171964.1	GCA_053360745.1_ASM5336074v1_genomic_all_plasmids.part_CP171964.1_14	ardk	14	defense-finder-models/ADF/Anti_RM/ardk	GCA_053360745.1_ASM5336074v1_genomic_all_plasmids.part_CP171964.1_ardk_1	1	1	1.0	1.0	1	ardk	mandatory	117	6.1e-37	116.9	0.964	0.889	1	104			Anti_RM	ardk	Antidefense
GCA_053360765.1_ASM5336076v1_genomic_all_plasmids.part_CP171967.1	GCA_053360765.1_ASM5336076v1_genomic_all_plasmids.part_CP171967.1	GCA_053360765.1_ASM5336076v1_genomic_all_plasmids.part_CP171967.1_8	ardk	8	defense-finder-models/ADF/Anti_RM/ardk	GCA_053360765.1_ASM5336076v1_genomic_all_plasmids.part_CP171967.1_ardk_5	1	1	1.0	1.0	1	ardk	mandatory	97	8.3e-40	127.3	0.873	0.969	2	95			Anti_RM	ardk	Antidefense
GCA_053360765.1_ASM5336076v1_genomic_all_plasmids.part_CP171967.1	GCA_053360765.1_ASM5336076v1_genomic_all_plasmids.part_CP171967.1	GCA_053360765.1_ASM5336076v1_genomic_all_plasmids.part_CP171967.1_25	acrie1	25	defense-finder-models/ADF/Anti_CRISPR/acrie1	GCA_053360765.1_ASM5336076v1_genomic_all_plasmids.part_CP171967.1_acrie1_2	1	1	0.143	1.5	1	acrie1	mandatory	101	3.2000000000000003e-59	189.7	0.99	0.99	1	100			Anti_CRISPR	acrie1	Antidefense
GCA_053360765.1_ASM5336076v1_genomic_all_plasmids.part_CP171967.1	GCA_053360765.1_ASM5336076v1_genomic_all_plasmids.part_CP171967.1	GCA_053360765.1_ASM5336076v1_genomic_all_plasmids.part_CP171967.1_26	acrif3	26	defense-finder-models/ADF/Anti_CRISPR/acrif3	GCA_053360765.1_ASM5336076v1_genomic_all_plasmids.part_CP171967.1_acrif3_3	1	1	0.143	1.5	1	acrif3	mandatory	138	2.7e-84	272.5	0.986	0.993	1	137			Anti_CRISPR	acrif3	Antidefense
GCA_053360765.1_ASM5336076v1_genomic_all_plasmids.part_CP171967.1	GCA_053360765.1_ASM5336076v1_genomic_all_plasmids.part_CP171967.1	GCA_053360765.1_ASM5336076v1_genomic_all_plasmids.part_CP171967.1_27	acrif5	27	defense-finder-models/ADF/Anti_CRISPR/acrif5	GCA_053360765.1_ASM5336076v1_genomic_all_plasmids.part_CP171967.1_acrif5_4	1	1	0.143	1.5	1	acrif5	mandatory	80	2.8e-58	186.0	1.0	0.988	1	79			Anti_CRISPR	acrif5	Antidefense
GCA_053360765.1_ASM5336076v1_genomic_all_plasmids.part_CP171967.1	GCA_053360765.1_ASM5336076v1_genomic_all_plasmids.part_CP171967.1	GCA_053360765.1_ASM5336076v1_genomic_all_plasmids.part_CP171967.1_28	aca1	28	defense-finder-models/ADF/Anti_CRISPR/acrie1	GCA_053360765.1_ASM5336076v1_genomic_all_plasmids.part_CP171967.1_acrie1_2	1	1	0.143	1.5	1	aca1	accessory	68	1.6e-35	113.3	0.958	0.971	1	66		GCA_053360765.1_ASM5336076v1_genomic_all_plasmids.part_CP171967.1_Aca_alone_1,GCA_053360765.1_ASM5336076v1_genomic_all_plasmids.part_CP171967.1_acrif3_3,GCA_053360765.1_ASM5336076v1_genomic_all_plasmids.part_CP171967.1_acrif5_4	Anti_CRISPR	acrie1	Antidefense
GCA_053360765.1_ASM5336076v1_genomic_all_plasmids.part_CP171967.1	GCA_053360765.1_ASM5336076v1_genomic_all_plasmids.part_CP171967.1	GCA_053360765.1_ASM5336076v1_genomic_all_plasmids.part_CP171967.1_28	aca1	28	defense-finder-models/ADF/Anti_CRISPR/acrif3	GCA_053360765.1_ASM5336076v1_genomic_all_plasmids.part_CP171967.1_acrif3_3	1	1	0.143	1.5	1	aca1	accessory	68	1.6e-35	113.3	0.958	0.971	1	66		GCA_053360765.1_ASM5336076v1_genomic_all_plasmids.part_CP171967.1_Aca_alone_1,GCA_053360765.1_ASM5336076v1_genomic_all_plasmids.part_CP171967.1_acrie1_2,GCA_053360765.1_ASM5336076v1_genomic_all_plasmids.part_CP171967.1_acrif5_4	Anti_CRISPR	acrif3	Antidefense
GCA_053360765.1_ASM5336076v1_genomic_all_plasmids.part_CP171967.1	GCA_053360765.1_ASM5336076v1_genomic_all_plasmids.part_CP171967.1	GCA_053360765.1_ASM5336076v1_genomic_all_plasmids.part_CP171967.1_28	aca1	28	defense-finder-models/ADF/Anti_CRISPR/acrif5	GCA_053360765.1_ASM5336076v1_genomic_all_plasmids.part_CP171967.1_acrif5_4	1	1	0.143	1.5	1	aca1	accessory	68	1.6e-35	113.3	0.958	0.971	1	66		GCA_053360765.1_ASM5336076v1_genomic_all_plasmids.part_CP171967.1_Aca_alone_1,GCA_053360765.1_ASM5336076v1_genomic_all_plasmids.part_CP171967.1_acrie1_2,GCA_053360765.1_ASM5336076v1_genomic_all_plasmids.part_CP171967.1_acrif3_3	Anti_CRISPR	acrif5	Antidefense
GCA_053360775.1_ASM5336077v1_genomic_all_plasmids.part_CP171889.1	GCA_053360775.1_ASM5336077v1_genomic_all_plasmids.part_CP171889.1	GCA_053360775.1_ASM5336077v1_genomic_all_plasmids.part_CP171889.1_8	ardk	8	defense-finder-models/ADF/Anti_RM/ardk	GCA_053360775.1_ASM5336077v1_genomic_all_plasmids.part_CP171889.1_ardk_5	1	1	1.0	1.0	1	ardk	mandatory	97	8.7e-40	127.3	0.873	0.969	2	95			Anti_RM	ardk	Antidefense
GCA_053360775.1_ASM5336077v1_genomic_all_plasmids.part_CP171889.1	GCA_053360775.1_ASM5336077v1_genomic_all_plasmids.part_CP171889.1	GCA_053360775.1_ASM5336077v1_genomic_all_plasmids.part_CP171889.1_24	acrie1	24	defense-finder-models/ADF/Anti_CRISPR/acrie1	GCA_053360775.1_ASM5336077v1_genomic_all_plasmids.part_CP171889.1_acrie1_2	1	1	0.143	1.5	1	acrie1	mandatory	101	3.3000000000000003e-59	189.7	0.99	0.99	1	100			Anti_CRISPR	acrie1	Antidefense
GCA_053360775.1_ASM5336077v1_genomic_all_plasmids.part_CP171889.1	GCA_053360775.1_ASM5336077v1_genomic_all_plasmids.part_CP171889.1	GCA_053360775.1_ASM5336077v1_genomic_all_plasmids.part_CP171889.1_25	acrif3	25	defense-finder-models/ADF/Anti_CRISPR/acrif3	GCA_053360775.1_ASM5336077v1_genomic_all_plasmids.part_CP171889.1_acrif3_3	1	1	0.143	1.5	1	acrif3	mandatory	138	2.8999999999999997e-84	272.5	0.986	0.993	1	137			Anti_CRISPR	acrif3	Antidefense
GCA_053360775.1_ASM5336077v1_genomic_all_plasmids.part_CP171889.1	GCA_053360775.1_ASM5336077v1_genomic_all_plasmids.part_CP171889.1	GCA_053360775.1_ASM5336077v1_genomic_all_plasmids.part_CP171889.1_26	acrif5	26	defense-finder-models/ADF/Anti_CRISPR/acrif5	GCA_053360775.1_ASM5336077v1_genomic_all_plasmids.part_CP171889.1_acrif5_4	1	1	0.143	1.5	1	acrif5	mandatory	80	3e-58	186.0	1.0	0.988	1	79			Anti_CRISPR	acrif5	Antidefense
GCA_053360775.1_ASM5336077v1_genomic_all_plasmids.part_CP171889.1	GCA_053360775.1_ASM5336077v1_genomic_all_plasmids.part_CP171889.1	GCA_053360775.1_ASM5336077v1_genomic_all_plasmids.part_CP171889.1_27	aca1	27	defense-finder-models/ADF/Anti_CRISPR/acrie1	GCA_053360775.1_ASM5336077v1_genomic_all_plasmids.part_CP171889.1_acrie1_2	1	1	0.143	1.5	1	aca1	accessory	68	1.6999999999999999e-35	113.3	0.958	0.971	1	66		GCA_053360775.1_ASM5336077v1_genomic_all_plasmids.part_CP171889.1_Aca_alone_1,GCA_053360775.1_ASM5336077v1_genomic_all_plasmids.part_CP171889.1_acrif3_3,GCA_053360775.1_ASM5336077v1_genomic_all_plasmids.part_CP171889.1_acrif5_4	Anti_CRISPR	acrie1	Antidefense
